"","X.18449.","X.39698.","X.0.00212164852164955.","X.0.175036003036088.","X.15.0489581821036.","X.0.000659468680575364.","X.0.00481189884309126.","X.0.000438014976848308.","X.3.3041702075165e.05.","X.Medium.Risk."
"18649","18590","90765","0.0048509100727372","0.407712216599493","34.8818934214313","0.00153610361795048","0.0112083794724494","0.00101527238992418","7.69641979913591e-05","Medium Risk"
"18686","18589","91334","0.00488132011880548","0.410310606076356","35.1032462381025","0.0015458933552057","0.0112798115612811","0.00102171508500621","7.7454698285473e-05","Medium Risk"
"18723","18588","92333","0.00493471139476718","0.410882015133388","35.2400001501235","0.00154804620587855","0.0112955201157086","0.0010256954443695","7.7562563681723e-05","Medium Risk"
"18760","18587","93407","0.00499211102478007","0.415539328013873","35.6422055184062","0.00156559317865584","0.0114235538806072","0.00103740203381873","7.84417287791808e-05","Medium Risk"
"18797","18586","93977","0.00502257451556903","0.418284250085757","35.8729079044086","0.00157593499465729","0.0114990142836841","0.00104411685746572","7.8959890161671e-05","Medium Risk"
"18834","18585","93146","0.00497816195268197","0.41469820600433","35.5628100809572","0.00156242415278565","0.0114004306719278","0.00103509115021634","7.82829494288408e-05","Medium Risk"
"18871","18584","92502","0.00494374355256251","0.411937431517271","35.3236487614243","0.00155202261094988","0.0113245344715468","0.00102813012085001","7.77617955718293e-05","Medium Risk"
"18908","18583","92831","0.00496132686566701","0.413151030124688","35.4334076498911","0.00155659498610984","0.0113578974005083","0.00103132476305773","7.79908876610541e-05","Medium Risk"
"18945","18582","93035","0.00497222958868622","0.413770445051068","35.4930645172321","0.00155892870452858","0.0113749256799248","0.00103306113583856","7.81078151679861e-05","Medium Risk"
"18982","18581","95464","0.00510204681522375","0.424611518593244","36.4221425601789","0.00159977372121584","0.0116729566468723","0.00106010288135657","8.01542942690982e-05","Medium Risk"
"19019","18580","93186","0.00498029974150926","0.410874728674514","35.325513052484","0.00154801875328973","0.0112953198043302","0.0010281843829056","7.75611882103966e-05","Medium Risk"
"19056","18579","91275","0.00487816688028522","0.40244876762353","34.6010796027888","0.00151627295630803","0.0110636824752671","0.00100709902291877","7.5970612043697e-05","Medium Risk"
"19093","18578","89961","0.00480794051730855","0.396655092677956","34.1029605274881","0.00149444460610712","0.0109044090841688","0.00099260076911307","7.48769348678502e-05","Medium Risk"
"19130","18577","87041","0.00465188193291597","0.383780259465568","32.9960292490423","0.00144593716121619","0.0105504682150614","0.000960382427322625","7.24465411437461e-05","Medium Risk"
"19167","18576","84064","0.0044927769994445","0.370654102454171","31.8674900655035","0.00139648282442157","0.0101896182262488","0.000927535165846546","6.9968704802425e-05","Medium Risk"
"19204","18575","81873","0.00437567961642938","0.360993568355424","31.0369125206149","0.00136008562861471","0.0099240413617918","0.000903360375825016","6.81450771827291e-05","Medium Risk"
"19241","18574","78264","0.00418279761948663","0.345080803607647","29.6687909507824","0.00130013242018616","0.00948658499309019","0.000863539829413472","6.51412104189307e-05","Medium Risk"
"19278","18573","75427","0.00403117494691069","0.332571933120132","28.5933238148403","0.00125300378280412","0.00914270477197452","0.000832237282954741","6.27798998041077e-05","Medium Risk"
"19315","18572","72335","0.00386592387056073","0.318938719321261","27.4211897350613","0.00120163905006345","0.00876791533112515","0.000798121148428695","6.02063459017345e-05","Medium Risk"
"19352","18571","69502","0.00371451497686752","0.306447485591571","26.3472389433363","0.00115457686123606","0.00842451996051511","0.000766862736684747","5.78483645933829e-05","Medium Risk"
"19389","18570","66346","0.0035458434383939","0.292532083667497","25.1508433560846","0.00110214895162107","0.00804197291157571","0.000732040446722198","5.52215417874678e-05","Medium Risk"
"19426","18569","63200","0.0033777063471271","0.278660773637985","23.9582386293755","0.00104988716339269","0.00766063798890039","0.000697328493546603","5.2603042247731e-05","Medium Risk"
"19463","18568","61353","0.00327899394802672","0.270517000712204","23.2580666871531","0.00101920454328531","0.0074367582679273","0.000676949288996278","5.10657349845734e-05","Medium Risk"
"19500","18567","58988","0.00315259718361287","0.260089267648061","22.3615281688228","0.000979916835351393","0.00715009040647557","0.000650854638881757","4.90972825333727e-05","Medium Risk"
"19537","18566","57185","0.00305623635222251","0.252139499058357","21.6780360129879","0.00094996514934511","0.00693154404106438","0.000630960916194027","4.75965976414003e-05","Medium Risk"
"19574","18565","54722","0.00292460200518179","0.241279665427497","20.74434706134","0.000909049451822386","0.00663299734222479","0.000603784965567361","4.55465771816509e-05","Medium Risk"
"19611","18564","52466","0.00280403071532231","0.231332534014091","19.8891289229243","0.000871572467002545","0.00635954165705139","0.000578892986430634","4.36688483317952e-05","Medium Risk"
"19648","18563","50117","0.00267848906643938","0.220975347981249","18.9986557814622","0.000832550553287206","0.00607481319762216","0.00055297487517524","4.171371310648e-05","Medium Risk"
"19685","18562","48300","0.00258138000895947","0.212963850739157","18.3098564208677","0.000802366297339667","0.00585456985544128","0.000532926680985774","4.02013756418577e-05","Medium Risk"
"19722","18561","47317","0.00252884384852868","0.208629617503616","17.9372148295278","0.000786036565035632","0.00573541784368354","0.000522080574828238","3.93831985765172e-05","Medium Risk"
"19759","18560","45961","0.00245637280728336","0.202650756600877","17.4231741399482","0.000763510505010941","0.00557105352227612","0.000507118906517333","3.8254563682721e-05","Medium Risk"
"19796","18559","44711","0.00238956690643037","0.197139269780506","16.9493165721204","0.000742745331684345","0.0054195377392678","0.000493326808148136","3.72141554104162e-05","Medium Risk"
"19833","18558","43485","0.00232404367887376","0.191733603507085","16.4845570695948","0.000722378849685619","0.00527093105929325","0.000479799518067627","3.61937229769396e-05","Medium Risk"
"19870","18557","42329","0.00226226158176492","0.186636580495606","16.0463335908677","0.000703175217393183","0.00513080926316716","0.000467044585495794","3.52315534067121e-05","Medium Risk"
"19907","18556","41514","0.00221870413440877","0.183540683957703","15.768785306854","0.000691511063906841","0.00504570025295973","0.000458966265141293","3.46471382619042e-05","Medium Risk"
"19944","18555","40611","0.00217044355163257","0.179559645122694","15.42649958622","0.000676512032951472","0.00493625787635034","0.000449003696956518","3.38956340178951e-05","Medium Risk"
"19981","18554","40404","0.00215938049445132","0.178652746240939","15.3483950654053","0.000673095184996808","0.00491132640165813","0.000446730386773687","3.37244379088462e-05","Medium Risk"
"20018","18553","39788","0.00212645854651096","0.175950803996726","15.1157691788501","0.00066291530053947","0.0048370475531155","0.00043995957771961","3.32143898666776e-05","Medium Risk"
"20055","18552","38787","0.00207296038110789","0.171501299073652","14.7340377217438","0.000646151268626398","0.00471472661787764","0.000428848901929074","3.23744528622894e-05","Medium Risk"
"20092","18551","38279","0.00204581046300124","0.169246495537259","14.5405193268787","0.00063765603171908","0.00465274001889246","0.000423216355528131","3.19488115919495e-05","Medium Risk"
"20129","18550","37833","0.00202197411757689","0.167342629563413","14.3754001590559","0.000630482993258497","0.0046004010125278","0.000418410397029482","3.15894171176258e-05","Medium Risk"
"20166","18549","37899","0.00202550146914193","0.167633558946894","14.4004149709706","0.0006315791038491","0.00460839892575428","0.000419138478145069","3.16443361162726e-05","Medium Risk"
"20203","18548","38090","0.00203570941079226","0.168475387224012","14.4727997736325","0.000634750790665257","0.00463154155037142","0.000421245310211347","3.18032487893715e-05","Medium Risk"
"20240","18547","38225","0.00204292444808439","0.169036283275536","14.5218086481668","0.000636864032356237","0.00464696109272046","0.000422671762513544","3.19091296362151e-05","Medium Risk"
"20277","18546","38737","0.00207028814507377","0.171293499446012","14.7158824776303","0.000645368359145568","0.00470901401720983","0.000428320475393909","3.23352263416382e-05","Medium Risk"
"20314","18545","39243","0.00209733117373906","0.173513499205653","14.9070025653518","0.000653732468740014","0.00477004382873309","0.000433883216667131","3.27542976720653e-05","Medium Risk"
"20351","18544","40210","0.00214901221863893","0.177764794578065","15.2727967006913","0.000669749722912592","0.00488691580323729","0.00044453002077032","3.35568184831686e-05","Medium Risk"
"20388","18543","41318","0.00220822896915502","0.182641217047623","15.6922585502718","0.00068812221677755","0.00502097308992505","0.000456738877364212","3.44773450927629e-05","Medium Risk"
"20425","18542","42161","0.00225328286869028","0.185895836666948","15.9826471337516","0.000700384378098089","0.00511044554193084","0.000465190927474974","3.50917225349144e-05","Medium Risk"
"20462","18541","43301","0.0023142098502682","0.190922312647127","16.4148052356106","0.000719322216171944","0.00524862793603442","0.000477769321187682","3.60405748792563e-05","Medium Risk"
"20499","18540","43902","0.00234633012739832","0.193572235510361","16.6426359542222","0.000729306111507372","0.00532147672450482","0.000484400562083591","3.65408031765805e-05","Medium Risk"
"20536","18539","45031","0.00240666921704874","0.198550210406521","17.0706241094843","0.000748061216055953","0.00545832577971793","0.00049685758533065","3.74804999281262e-05","Medium Risk"
"20573","18538","46844","0.00250356449564591","0.206544070890788","17.7579071258618","0.000778179023448848","0.00567808427139319","0.000516861644805334","3.89895080862771e-05","Medium Risk"
"20610","18537","48051","0.00256807227350956","0.211865962564539","18.2154639933564","0.000798229874813009","0.00582438791146602","0.00053017929499063","3.99941263140146e-05","Medium Risk"
"20647","18536","49446","0.00264262765886149","0.218016781856073","18.7442890390522","0.00082140380824549","0.0059934795253033","0.000545571276770654","4.11552219459068e-05","Medium Risk"
"20684","18535","50529","0.00270050829136052","0.222791934037243","19.1548392358183","0.000839394754415653","0.0061247527997017","0.000557520750797727","4.20566316730317e-05","Medium Risk"
"20721","18534","54794","0.00292845002507092","0.241597127068351","20.7716412572469","0.000910245525805998","0.00664172465132607","0.000604579390433427","4.56065046981357e-05","Medium Risk"
"20758","18533","52810","0.00282241569923706","0.232849295187057","20.0195345255905","0.000877287042702025","0.00640123880053528","0.000582688571901837","4.39551686883335e-05","Medium Risk"
"20795","18532","53753","0.00287281407084055","0.237007160844345","20.3770126747598","0.000892952289459609","0.00651554230723675","0.00059309333091156","4.47400526889602e-05","Medium Risk"
"20832","18531","54702","0.00292353311076814","0.241191481638371","20.7367653402547","0.00090871720904916","0.00663057308969666","0.000603564291993454","4.5529930649294e-05","Medium Risk"
"20869","18530","55141","0.00294699534314771","0.243127115809686","20.9031841180759","0.000916009937921461","0.00668378543268918","0.000608408076940716","4.58953220345275e-05","Medium Risk"
"20906","18529","55615","0.00297232814075116","0.245217071611971","21.0828709077962","0.000923884091646906","0.00674124021760593","0.000613638040642316","4.62898448513854e-05","Medium Risk"
"20943","18528","55940","0.00298969767497294","0.246650058185267","21.2060738754314","0.000929283036711821","0.0067806343211881","0.000617223986218307","4.65603510021847e-05","Medium Risk"
"20980","18527","55733","0.00297863461779168","0.245737355967814","21.1276030621991","0.000925844324008937","0.00675554330752192","0.000614940014728368","4.6388059392291e-05","Medium Risk"
"21017","18526","55262","0.00295346215435028","0.243660627733898","20.9490535306416","0.000918020006699475","0.00669845216048439","0.000609743152062854","4.59960335552866e-05","Medium Risk"
"21054","18525","54706","0.00292374688965087","0.241209118396197","20.7382816844718","0.000908783657603805","0.00663105794020229","0.000603608426708235","4.55332599557654e-05","Medium Risk"
"21091","18524","53608","0.0028650645863416","0.236367828373182","20.3220451968918","0.000890543529353724","0.00649796647640778","0.000591493447500733","4.46193653293729e-05","Medium Risk"
"21128","18523","52395","0.00280023614015386","0.231019481562694","19.8622138130717","0.000870393005157595","0.00635093556057652","0.000578109595243264","4.36097531419283e-05","Medium Risk"
"21165","18522","50700","0.00270964733859721","0.22354590543427","19.2196629510971","0.000842235430126731","0.00614548015881724","0.000559407509854633","4.2198959524683e-05","Medium Risk"
"21202","18521","48736","0.002604681907177","0.214886257342102","18.475137940526","0.000809609189795983","0.00590741856055458","0.00053773736489695","4.05642700472376e-05","Medium Risk"
"21239","18520","43556","0.00232783825404221","0.192046655958482","16.5114721794475","0.00072355831153057","0.00527953715576812","0.000480582909254998","3.62528181668065e-05","Medium Risk"
"21276","18519","44914","0.0024004161847289","0.198034335240134","17.0262710411356","0.000746117595832583","0.00544414390242836","0.000495566644923294","3.73831177138385e-05","Medium Risk"
"21313","18518","42703","0.00228224990730013","0.188285617352261","16.1881117751617","0.000709388157252501","0.00517614278544325","0.000471171181327858","3.55428435617857e-05","Medium Risk"
"21350","18517","40336","0.00215574625344491","0.177849065909205","15.290815084723","0.000670067225041259","0.0048892324987387","0.000445054463855946","3.35727264573494e-05","Medium Risk"
"21387","18516","37878","0.0020243791300076","0.167011278225627","14.3590215633463","0.00062923458821184","0.00459129186303115","0.000417933681622757","3.15268676306892e-05","Medium Risk"
"21424","18515","35410","0.00189247755936346","0.156129398647485","13.423437181427","0.000588235829995809","0.00429213910105954","0.000390702562602614","2.94726855378506e-05","Medium Risk"
"21461","18514","33064","0.00176709624464257","0.145785440183012","12.5341012981277","0.000549263752696454","0.00400777427950953","0.000364817552383305","2.75200472923889e-05","Medium Risk"
"21498","18513","30999","0.00165673289643343","0.136680463955758","11.7512885960761","0.000514959686360918","0.0037574702059798","0.000342033005877392","2.58012928265414e-05","Medium Risk"
"21535","18512","29983","0.00160243306022012","0.13220072746816","11.3661371649457","0.000498081753481061","0.00363431817755064","0.000330822788322909","2.4955648982812e-05","Medium Risk"
"21572","18511","28177","0.00150591189466772","0.124237731310087","10.681507750948","0.000468080231058795","0.00341540817426022","0.000310895964599092","2.3452467110986e-05","Medium Risk"
"21609","18510","26616","0.00142248468568251","0.117354986568807","10.0897544202446","0.000442148682608542","0.00322619526443944","0.000293672392155639","2.21532052605318e-05","Medium Risk"
"21646","18509","24952","0.00133355267046701","0.110018095313529","9.45895522595218","0.000414506083876177","0.00302449745409877","0.000275312350806564","2.07682137684396e-05","Medium Risk"
"21683","18508","23430","0.00125220980558842","0.103307308961044","8.881986251365","0.000389222408833714","0.00284001183670785","0.00025851909183223","1.95014126560813e-05","Medium Risk"
"21720","18507","22319","0.00119283272091028","0.098408699475098","8.46082164507962","0.000370766322781036","0.00270534460877006","0.000246260674801688","1.85766977836568e-05","Low Risk"
"21757","18506","21381","0.0011427015729102","0.0942728797650912","8.10523892618161","0.000355184136716758","0.00259164716520062","0.000235911084185442","1.77959754161193e-05","Low Risk"
"21794","18505","20810","0.00111218463740055","0.0917552325855455","7.88878078919785","0.000345698605541169","0.00252243475552242","0.000229610853650393","1.73207169173304e-05","Low Risk"
"21831","18504","19438","0.00103885848062431","0.0857058246515057","7.36867472275002","0.000322906751297897","0.0023561310320925","0.000214472646480362","1.61787647976487e-05","Low Risk"
"21868","18503","18760","0.00100262296000165","0.0827163942001362","7.1116543779602","0.000311643721285552","0.00227394887138879","0.00020699181232491","1.56144473507505e-05","Low Risk"
"21905","18502","18144","0.000969701012061298","0.0800003334950571","6.87813736853464","0.000301410643870205","0.00219928189352229","0.000200195066248569","1.51017341541587e-05","Low Risk"
"21942","18501","17260","0.000922455878978064","0.0761026100156903","6.54302529656679","0.000286725513293637","0.00209212993177881","0.000190441294281873","1.43659574239848e-05","Low Risk"
"21979","18500","16680","0.000891457940982278","0.0735452801310379","6.32315538509468","0.000277090472870096","0.00202182660846295","0.000184041760638566","1.38832079856353e-05","Low Risk"
"22016","18499","16393","0.000876119306146432","0.0722798427570806","6.2143576875214","0.00027232278907431","0.00198703858468424","0.000180875094852998","1.36443302463142e-05","Low Risk"
"22053","18498","16039","0.000857199875024865","0.0707189896895514","6.08016122431256","0.000266442091988218","0.00194412931493629","0.000176969172594841","1.33496866235974e-05","Low Risk"
"22090","18497","15889","0.000849183166922507","0.0700576112711068","6.02329831617322","0.000263950271189026","0.00192594742097529","0.000175314120790538","1.32248376309209e-05","Low Risk"
"22127","18496","15881","0.000848755609157047","0.0700223377554564","6.02026562773912","0.000263817374079736","0.00192497771996404","0.000175225851360975","1.32181790179781e-05","Low Risk"
"22163","18495","15823","0.000845655815357469","0.0697666047669912","5.99827863659191","0.000262853870037382","0.00191794738763245","0.000174585897996644","1.31699040741432e-05","Low Risk"
"22199","18494","15907","0.00085014517189479","0.0701369766813202","6.03012186514994","0.000264249289684929","0.00192812924825061","0.000175512727007054","1.32398195100421e-05","Low Risk"
"22235","18493","15585","0.00083293597183506","0.0687172176763924","5.90805615567748","0.000258900181035998","0.00188909878254767","0.000171959882467149","1.29718103390963e-05","Low Risk"
"22271","18492","14885","0.000795524667357386","0.0656307850569844","5.64269591769389","0.000247271683973104","0.00180424994406301","0.000164236307380398","1.23891817066056e-05","Low Risk"
"22307","18491","14903","0.000796486672329669","0.0657101504671977","5.64951946667061","0.000247570702469007","0.00180643177133833","0.000164434913596915","1.24041635857268e-05","Low Risk"
"22343","18490","15212","0.000813001091020528","0.0670725900091936","5.76665705743766","0.000252703853315342","0.00184388647289799","0.000167844320313781","1.26613525106406e-05","Low Risk"
"22379","18489","15054","0.00080455682515271","0.0663759380750986","5.70676146086422","0.00025007913540686","0.00182473487792573","0.000166100999079914","1.25298449050212e-05","Low Risk"
"22415","18488","15057","0.000804717159314757","0.0663891656434675","5.707898719027","0.000250128971822844","0.00182509851580495","0.000166134100116","1.25323418848748e-05","Low Risk"
"22451","18487","15194","0.000812039086048245","0.0669932245989802","5.75983350846094","0.000252404834819439","0.00184170464562267","0.000167645714097264","1.26463706315194e-05","Low Risk"
"22487","18485","14915","0.000797128008977858","0.0657630607406733","5.65406849932176","0.000247770048132943","0.00180788632285521","0.000164567317741259","1.2414151505141e-05","Low Risk"
"22488","18486","16172","0.000864308022875623","0.0713054118872389","6.13057966952944","0.000268651506430167","0.00196025059424837","0.000178436651861324","1.34603860637707e-05","Low Risk"
"22559","18484","14821","0.000792104205233713","0.0653485969317814","5.61843441022111","0.000246208507098783","0.00179649233597298","0.000163530151943896","1.23359128030636e-05","Low Risk"
"22595","18483","14596","0.000780079143080175","0.0643565293041145","5.5331400480121","0.000242470775899995","0.00176921949503149","0.00016104757423744","1.21486393140488e-05","Low Risk"
"22631","18474","15758","0.000842181908513113","0.0694800074523319","5.97363804306486","0.000261774081024399","0.00191006856691602","0.000173868708881446","1.31158028439833e-05","Low Risk"
"22632","18482","14334","0.000766076626261389","0.0632013216665646","5.43381950179539","0.000238118395570741","0.00173746178691295","0.000158156750419257","1.19305697401737e-05","Low Risk"
"22668","18481","14167","0.00075715135790743","0.062464987027363","5.37051213073359","0.000235344168414308","0.00171721927830303","0.000156314126077132","1.17915711949938e-05","Low Risk"
"22704","18480","13909","0.000743362619971373","0.0613274161476383","5.27270792873393","0.000231058236639698","0.00168594642069012","0.00015346743697373","1.157683092759e-05","Low Risk"
"22740","18479","14060","0.000751432772794414","0.0619932037555391","5.32994992292753","0.000233566669577551","0.00170424952727752","0.000155133522456729","1.17025122468845e-05","Low Risk"
"22776","18478","14735","0.000787507959255028","0.0649694066385398","5.58583300955456","0.000244779863173913","0.00178606805010201","0.000162581255576095","1.22643327139291e-05","Low Risk"
"22812","18477","14884","0.000795471222636704","0.0656263758675281","5.64231683163964","0.000247255071834443","0.0018041287314366","0.000164225273701703","1.23883493799878e-05","Low Risk"
"22848","18476","15134","0.000808832402807302","0.0667286732316024","5.7370883452052","0.000251408106499762","0.00183443188803827","0.000166983693375543","1.25964310344488e-05","Low Risk"
"22884","18475","15491","0.000827912168090915","0.0683027538675005","5.87242206657683","0.000257338640001838","0.00187770479566544","0.000170922716669785","1.2893571637019e-05","Low Risk"
"22955","18473","16317","0.00087205750737457","0.071944744358402","6.18554714739747","0.000271060266536053","0.00197782642507734","0.000180036535272151","1.3581073423358e-05","Low Risk"
"22991","18472","15873","0.000848328051391588","0.0699870642398061","6.01723293930502","0.000263684476970446","0.00192400801895278","0.000175137581931412","1.32115204050354e-05","Low Risk"
"23027","18471","17479","0.000934160272807508","0.0770682225066194","6.62604514245023","0.000290363571660456","0.00211867549696187","0.000192857669916156","1.45482369532926e-05","Low Risk"
"23063","18470","18112","0.000967990780999461","0.0798592394324556","6.86600661479825","0.000300879055433044","0.00219540308947728","0.000199841988530318","1.50750997023877e-05","Low Risk"
"23099","18469","18610","0.000994606251899292","0.0820550157816916","7.05479146982086","0.00030915190048636","0.00225576697742779","0.000205336760520606","1.5489598358074e-05","Low Risk"
"23135","18468","19249","0.00102875742841534","0.0848724878442655","7.29702745849444","0.000319767057090916","0.00233322184570164","0.000212387281206939","1.60214550668762e-05","Low Risk"
"23171","18467","20313","0.0010856226112214","0.0895638654257658","7.7003750202295","0.000337442372626514","0.00246219208019832","0.0002241271153388","1.6907050588262e-05","Low Risk"
"23207","18466","21459","0.00114687026112342","0.0946167965426824","8.13480763841406","0.000356479883532338","0.00260110175006034","0.00023677171112368","1.78608968923111e-05","Low Risk"
"23243","18465","22265","0.00118994670599343","0.098170603244458","8.44035099814946","0.000369869267293327","0.0026987991269441","0.000245664856152138","1.85317521462932e-05","Low Risk"
"23279","18464","22924","0.00122516677692313","0.101076259096158","8.6901687079083","0.000380816666671108","0.00277867824774608","0.000252936050412379","1.90802553874523e-05","Medium Risk"
"23315","18463","23349","0.00124788078321314","0.102950164615084","8.85128028096976","0.000387876825602151","0.00283019361396891","0.000257625363857906","1.94339942000359e-05","Medium Risk"
"23351","18462","24382","0.00130308917967805","0.107692210186824","9.25470143153983","0.00040574303873648","0.00296055675757793","0.000269367339866398","2.03291543630339e-05","Medium Risk"
"23387","18461","25412","0.00135813724198091","0.112046322463425","9.63333481091283","0.000422147667660365","0.00308025526224583","0.000280387843006429","2.11510840126478e-05","Medium Risk"
"23423","18460","26470","0.00141468175646288","0.116711244908188","10.0344078563223","0.000439723310363995","0.00320849822098407","0.000292061475066117","2.20316855743266e-05","Medium Risk"
"23459","18459","27191","0.00145321540007489","0.119890270506178","10.3077289014454","0.000451700662338776","0.00329589252462327","0.00030001675740547","2.2631793065792e-05","Medium Risk"
"23495","18458","27986","0.00149570395301739","0.123395576123934","10.6091023145839","0.000464907312574491","0.00339225656261656","0.000308788531968279","2.32934927269779e-05","Medium Risk"
"23531","18457","28579","0.00152739667238205","0.126010225471519","10.8339003447614","0.000474758310800628","0.0034641356500757","0.000315331503434626","2.37870624113593e-05","Medium Risk"
"23567","18456","29417","0.00157218334831389","0.129705126235896","11.1515744582332","0.000488679282998778","0.00356571183100447","0.000324577726181336","2.44845521171124e-05","Medium Risk"
"23603","18455","30733","0.00164251660073191","0.135507619560383","11.6504517056424","0.000510540857477018","0.00372522764735563","0.000339098047344427","2.55798939461949e-05","Medium Risk"
"23639","18454","31900","0.00170488658976826","0.140653143655882","12.0928451309664","0.000529927223294728","0.00386668278237219","0.000351974350381909","2.65512191092187e-05","Medium Risk"
"23675","18453","33271","0.00177815930182382","0.146698142400465","12.61257211136","0.000552702465399339","0.00403286529317571","0.000367101523873244","2.76923389022826e-05","Medium Risk"
"23711","18452","34474","0.00184245330080474","0.152002397316391","13.0686126346375","0.000572686868208854","0.00417868408274291","0.000380375039343759","2.86936278235487e-05","Medium Risk"
"23747","18451","36229","0.00193624878560233","0.159740524812193","13.7339086598678","0.000601841171559395","0.00439141224208658","0.000399739145454112","3.01543610378647e-05","Medium Risk"
"23783","18450","38168","0.00203987809900549","0.168289943167953","14.4689565190823","0.000634052108423611","0.00462644352468908","0.000421133448444411","3.17682423498639e-05","Medium Risk"
"23819","18449","39698","0.00212164852164955","0.175036003036088","15.0489581821036","0.000659468680575364","0.00481189884309126","0.000438014976848308","3.3041702075165e-05","Medium Risk"
